hybrid_load
CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,PROCESS.SCHED.exec_start#watchdogd,PROCESS.SCHED.vruntime#watchdogd,PROCESS.SCHED.sum_exec_runtime#watchdogd,PROCESS.SCHED.switches#watchdogd,PROCESS.SCHED.voluntary_switches#watchdogd,PROCESS.SCHED.involuntary_switches#watchdogd,PROCESS.SCHED.exec_start#tuned,PROCESS.SCHED.vruntime#tuned,PROCESS.SCHED.sum_exec_runtime#tuned,PROCESS.SCHED.switches#tuned,PROCESS.SCHED.voluntary_switches#tuned,PROCESS.SCHED.involuntary_switches#tuned,PROCESS.SCHED.exec_start#tail,PROCESS.SCHED.vruntime#tail,PROCESS.SCHED.sum_exec_runtime#tail,PROCESS.SCHED.switches#tail,PROCESS.SCHED.voluntary_switches#tail,PROCESS.SCHED.involuntary_switches#tail,PROCESS.SCHED.exec_start#systemd-udevd,PROCESS.SCHED.vruntime#systemd-udevd,PROCESS.SCHED.sum_exec_runtime#systemd-udevd,PROCESS.SCHED.switches#systemd-udevd,PROCESS.SCHED.voluntary_switches#systemd-udevd,PROCESS.SCHED.involuntary_switches#systemd-udevd,PROCESS.SCHED.exec_start#systemd-logind,PROCESS.SCHED.vruntime#systemd-logind,PROCESS.SCHED.sum_exec_runtime#systemd-logind,PROCESS.SCHED.switches#systemd-logind,PROCESS.SCHED.voluntary_switches#systemd-logind,PROCESS.SCHED.involuntary_switches#systemd-logind,source_file,process_time
10.4416,0,0.2664,0.2855999999999999,0.044000000000000004,0.01,0,0,73.17503214070136,27.838800000000003,0,0.96,0,0.006,0,14.2432,0,2.6556,0,6.130400000000001,1.166,0.023600000000000003,0.0332,0.0024,0.58,0.04,0,0,0,5545092,2434275.100469687,3995743.04,5242876,55.84,0,0,0,0,0,0,0,0,0,100652,5.84,688.56,388.76,0,10.48,1.12,6.1,382.44,0.6,325.88,0.63,0.4704,0,161988457.17668,0.693,177.59015999999997,10820.92,10820.92,0,161992679.74567997,30139203.07,7895.068680000001,164045.6,164034.6,11,0,0,0,0,0,0,161881027.41483998,30335452.48,212.28688,1867.08,1862.08,5,161931395.8,30342647.84,221.42600000000002,4533,4529,4,atune_collect-1758186222479.csv,2025/9/18 17:04
hybrid_load
CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,PROCESS.SCHED.exec_start#watchdogd,PROCESS.SCHED.vruntime#watchdogd,PROCESS.SCHED.sum_exec_runtime#watchdogd,PROCESS.SCHED.switches#watchdogd,PROCESS.SCHED.voluntary_switches#watchdogd,PROCESS.SCHED.involuntary_switches#watchdogd,PROCESS.SCHED.exec_start#tuned,PROCESS.SCHED.vruntime#tuned,PROCESS.SCHED.sum_exec_runtime#tuned,PROCESS.SCHED.switches#tuned,PROCESS.SCHED.voluntary_switches#tuned,PROCESS.SCHED.involuntary_switches#tuned,PROCESS.SCHED.exec_start#tail,PROCESS.SCHED.vruntime#tail,PROCESS.SCHED.sum_exec_runtime#tail,PROCESS.SCHED.switches#tail,PROCESS.SCHED.voluntary_switches#tail,PROCESS.SCHED.involuntary_switches#tail,PROCESS.SCHED.exec_start#systemd-udevd,PROCESS.SCHED.vruntime#systemd-udevd,PROCESS.SCHED.sum_exec_runtime#systemd-udevd,PROCESS.SCHED.switches#systemd-udevd,PROCESS.SCHED.voluntary_switches#systemd-udevd,PROCESS.SCHED.involuntary_switches#systemd-udevd,PROCESS.SCHED.exec_start#systemd-logind,PROCESS.SCHED.vruntime#systemd-logind,PROCESS.SCHED.sum_exec_runtime#systemd-logind,PROCESS.SCHED.switches#systemd-logind,PROCESS.SCHED.voluntary_switches#systemd-logind,PROCESS.SCHED.involuntary_switches#systemd-logind,source_file,process_time
10.2328,0,0.2768,0.2748,0.034,0.0196,0.0048,0,77.85004090866721,27.7484,0,1.5,0,0.008,0,19.237599999999997,0,5.4688,0,8.206800000000001,1.074,0.0216,0.03,0,0.5,0,0,0,0,5545092,1727763.615892774,3994998.24,5242876,25.6,0,0,0,0,0,0,0,0,0.04,100652,8.56,676.28,385.2,0,10.24,0.88,6.08,379.02,0.84,325.12,0.4831999999999999,0.4696,0,162073007.26391998,0.693,177.67883999999998,10826.56,10826.56,0,162047174.08128002,30275480.840800002,7896.734,164132.2,164121.2,11,0,0,0,0,0,0,161991358.5,30346416.23,212.343,1868,1863,5,161993759.28236,30346560.49,221.47331999999997,4533.52,4529.52,4,atune_collect-1758186306444.csv,2025/9/18 17:05
hybrid_load
CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,PROCESS.SCHED.exec_start#watchdogd,PROCESS.SCHED.vruntime#watchdogd,PROCESS.SCHED.sum_exec_runtime#watchdogd,PROCESS.SCHED.switches#watchdogd,PROCESS.SCHED.voluntary_switches#watchdogd,PROCESS.SCHED.involuntary_switches#watchdogd,PROCESS.SCHED.exec_start#tuned,PROCESS.SCHED.vruntime#tuned,PROCESS.SCHED.sum_exec_runtime#tuned,PROCESS.SCHED.switches#tuned,PROCESS.SCHED.voluntary_switches#tuned,PROCESS.SCHED.involuntary_switches#tuned,PROCESS.SCHED.exec_start#tail,PROCESS.SCHED.vruntime#tail,PROCESS.SCHED.sum_exec_runtime#tail,PROCESS.SCHED.switches#tail,PROCESS.SCHED.voluntary_switches#tail,PROCESS.SCHED.involuntary_switches#tail,PROCESS.SCHED.exec_start#systemd-udevd,PROCESS.SCHED.vruntime#systemd-udevd,PROCESS.SCHED.sum_exec_runtime#systemd-udevd,PROCESS.SCHED.switches#systemd-udevd,PROCESS.SCHED.voluntary_switches#systemd-udevd,PROCESS.SCHED.involuntary_switches#systemd-udevd,PROCESS.SCHED.exec_start#systemd-logind,PROCESS.SCHED.vruntime#systemd-logind,PROCESS.SCHED.sum_exec_runtime#systemd-logind,PROCESS.SCHED.switches#systemd-logind,PROCESS.SCHED.voluntary_switches#systemd-logind,PROCESS.SCHED.involuntary_switches#systemd-logind,source_file,process_time
10.258,0,0.296,0.2251999999999999,0.0496,0.0148,0,0,75.38003783618397,28.785999999999998,0,0.7,0,0.0048,0,11.9,0,2.6127999999999996,0,5.0084,0.986,0.02,0.0308,0,0.52,0,0,0,0,5545092,2460363.6602685214,3992445.76,5242876,72.48,0,0,0,0,0,0,0,0,0,100652,4.64,666.92,376.04,0,10.24,0.76,5.9,366.44,0.72,325.64,0.5068,0.4795999999999999,0,162156949.13871998,0.693,177.76359999999997,10832.16,10832.16,0,162159533.6,30099415.483400002,7900.6508,164219.52,164208.52,11,0,0,0,0,0,0,162111298.2,30353825.557000004,212.414,1869,1864,5,162051325.6,30350172.172999997,221.51699999999997,4534,4530,4,atune_collect-1758186390439.csv,2025/9/18 17:07
hybrid_load
CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,PROCESS.SCHED.exec_start#watchdogd,PROCESS.SCHED.vruntime#watchdogd,PROCESS.SCHED.sum_exec_runtime#watchdogd,PROCESS.SCHED.switches#watchdogd,PROCESS.SCHED.voluntary_switches#watchdogd,PROCESS.SCHED.involuntary_switches#watchdogd,PROCESS.SCHED.exec_start#tuned,PROCESS.SCHED.vruntime#tuned,PROCESS.SCHED.sum_exec_runtime#tuned,PROCESS.SCHED.switches#tuned,PROCESS.SCHED.voluntary_switches#tuned,PROCESS.SCHED.involuntary_switches#tuned,PROCESS.SCHED.exec_start#tail,PROCESS.SCHED.vruntime#tail,PROCESS.SCHED.sum_exec_runtime#tail,PROCESS.SCHED.switches#tail,PROCESS.SCHED.voluntary_switches#tail,PROCESS.SCHED.involuntary_switches#tail,PROCESS.SCHED.exec_start#systemd-udevd,PROCESS.SCHED.vruntime#systemd-udevd,PROCESS.SCHED.sum_exec_runtime#systemd-udevd,PROCESS.SCHED.switches#systemd-udevd,PROCESS.SCHED.voluntary_switches#systemd-udevd,PROCESS.SCHED.involuntary_switches#systemd-udevd,PROCESS.SCHED.exec_start#systemd-logind,PROCESS.SCHED.vruntime#systemd-logind,PROCESS.SCHED.sum_exec_runtime#systemd-logind,PROCESS.SCHED.switches#systemd-logind,PROCESS.SCHED.voluntary_switches#systemd-logind,PROCESS.SCHED.involuntary_switches#systemd-logind,source_file,process_time
10.024000000000001,0,0.28559999999999997,0.24,0.048799999999999996,0.0048,0,0,79.84578363577877,27.858,0,1,0,0.0056,0,11.857199999999999,0,2.62,0,6.3524,0.99,0.0204,0.032400000000000005,0,0.56,0,0,0,0,5545092,1790979.8784712104,4001972,5242876,51.04,0,0,0,0,0,0,0,0,0,100652,5.28,659.2,371.16,0,10.04,0.76,6.14,363.92,0.88,325.16,0.4464,0.462,0,162239683.65148002,0.693,177.84171999999998,10837.68,10837.68,0,162235271.1,30125043.299239997,7904.74116,164303.56,164292.56,11,0,0,0,0,0,0,162149677.2,30355560.200519994,212.43192,1869.32,1864.32,5,162171266.1,30357250.18,221.60499999999996,4535,4531,4,atune_collect-1758186474445.csv,2025/9/18 17:08
hybrid_load
CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,PROCESS.SCHED.exec_start#watchdogd,PROCESS.SCHED.vruntime#watchdogd,PROCESS.SCHED.sum_exec_runtime#watchdogd,PROCESS.SCHED.switches#watchdogd,PROCESS.SCHED.voluntary_switches#watchdogd,PROCESS.SCHED.involuntary_switches#watchdogd,PROCESS.SCHED.exec_start#tuned,PROCESS.SCHED.vruntime#tuned,PROCESS.SCHED.sum_exec_runtime#tuned,PROCESS.SCHED.switches#tuned,PROCESS.SCHED.voluntary_switches#tuned,PROCESS.SCHED.involuntary_switches#tuned,PROCESS.SCHED.exec_start#tail,PROCESS.SCHED.vruntime#tail,PROCESS.SCHED.sum_exec_runtime#tail,PROCESS.SCHED.switches#tail,PROCESS.SCHED.voluntary_switches#tail,PROCESS.SCHED.involuntary_switches#tail,PROCESS.SCHED.exec_start#systemd-udevd,PROCESS.SCHED.vruntime#systemd-udevd,PROCESS.SCHED.sum_exec_runtime#systemd-udevd,PROCESS.SCHED.switches#systemd-udevd,PROCESS.SCHED.voluntary_switches#systemd-udevd,PROCESS.SCHED.involuntary_switches#systemd-udevd,PROCESS.SCHED.exec_start#systemd-logind,PROCESS.SCHED.vruntime#systemd-logind,PROCESS.SCHED.sum_exec_runtime#systemd-logind,PROCESS.SCHED.switches#systemd-logind,PROCESS.SCHED.voluntary_switches#systemd-logind,PROCESS.SCHED.involuntary_switches#systemd-logind,source_file,process_time
9.6144,0,0.2756,0.2704,0.0248,0.0148,0,0,62.35999695067007,26.264,0,0.92,0,0.0056,0,12.6788,0,2.2932,0,5.4448,1.084,0.022000000000000002,0.03,0,0.5,0,0,0,0,5545092,2140887.2778820125,4000487.52,5242876,44.8,0,0,0,0,0,0,0,0,0,100652,5.6,635.96,359.72,0,9.64,1.12,6.02,352.1,0.88,326.24,0.43559999999999993,0.452,0,162324210.39556003,0.693,177.92316,10843.32,10843.32,0,162288211.53596002,30377677.64,7908.754080000001,164397.24,164386.24,11,0,0,0,0,0,0,162231232.39200002,30359246.317999996,212.47,1870,1865,5,162273854.48988,30329609.1,221.68384000000003,4536.36,4532.36,4,atune_collect-1758186558424.csv,2025/9/18 17:10
hybrid_load
CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,PROCESS.SCHED.exec_start#watchdogd,PROCESS.SCHED.vruntime#watchdogd,PROCESS.SCHED.sum_exec_runtime#watchdogd,PROCESS.SCHED.switches#watchdogd,PROCESS.SCHED.voluntary_switches#watchdogd,PROCESS.SCHED.involuntary_switches#watchdogd,PROCESS.SCHED.exec_start#tuned,PROCESS.SCHED.vruntime#tuned,PROCESS.SCHED.sum_exec_runtime#tuned,PROCESS.SCHED.switches#tuned,PROCESS.SCHED.voluntary_switches#tuned,PROCESS.SCHED.involuntary_switches#tuned,PROCESS.SCHED.exec_start#tail,PROCESS.SCHED.vruntime#tail,PROCESS.SCHED.sum_exec_runtime#tail,PROCESS.SCHED.switches#tail,PROCESS.SCHED.voluntary_switches#tail,PROCESS.SCHED.involuntary_switches#tail,PROCESS.SCHED.exec_start#systemd-udevd,PROCESS.SCHED.vruntime#systemd-udevd,PROCESS.SCHED.sum_exec_runtime#systemd-udevd,PROCESS.SCHED.switches#systemd-udevd,PROCESS.SCHED.voluntary_switches#systemd-udevd,PROCESS.SCHED.involuntary_switches#systemd-udevd,PROCESS.SCHED.exec_start#systemd-logind,PROCESS.SCHED.vruntime#systemd-logind,PROCESS.SCHED.sum_exec_runtime#systemd-logind,PROCESS.SCHED.switches#systemd-logind,PROCESS.SCHED.voluntary_switches#systemd-logind,PROCESS.SCHED.involuntary_switches#systemd-logind,source_file,process_time
8.8496,0,0.26599999999999996,0.29,0.0292,0.0196,0,0,78.26057206873683,23.279600000000002,0,0.84,0,0.006,0,15.327199999999998,0,3.1859999999999995,0,8.6372,1.1880000000000002,0.024400000000000005,0.03,0,0.5,0,0,0,0,5545092,2675364.539379956,3997182.56,5242876,64.16,0,0,0,0,0,0,0,0,0,100652,5.76,613.8,381.8,0,8.8,0.84,6.0388,370.4832,0.68,327.4,0.35960000000000003,0.4228,0,162407543.00295997,0.693,178.08132,10848.88,10848.88,0,162363081.33956,30390178.82,7912.3864,164485.32,164474.32,11,0,0,0,0,0,0,162351165.1,30362336.38,212.543,1871,1866,5,162355560.04028,30210252.21,221.7976,4539.08,4535.08,4,atune_collect-1758186642374.csv,2025/9/18 17:11
hybrid_load
CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,PROCESS.SCHED.exec_start#watchdogd,PROCESS.SCHED.vruntime#watchdogd,PROCESS.SCHED.sum_exec_runtime#watchdogd,PROCESS.SCHED.switches#watchdogd,PROCESS.SCHED.voluntary_switches#watchdogd,PROCESS.SCHED.involuntary_switches#watchdogd,PROCESS.SCHED.exec_start#tuned,PROCESS.SCHED.vruntime#tuned,PROCESS.SCHED.sum_exec_runtime#tuned,PROCESS.SCHED.switches#tuned,PROCESS.SCHED.voluntary_switches#tuned,PROCESS.SCHED.involuntary_switches#tuned,PROCESS.SCHED.exec_start#tail,PROCESS.SCHED.vruntime#tail,PROCESS.SCHED.sum_exec_runtime#tail,PROCESS.SCHED.switches#tail,PROCESS.SCHED.voluntary_switches#tail,PROCESS.SCHED.involuntary_switches#tail,PROCESS.SCHED.exec_start#systemd-udevd,PROCESS.SCHED.vruntime#systemd-udevd,PROCESS.SCHED.sum_exec_runtime#systemd-udevd,PROCESS.SCHED.switches#systemd-udevd,PROCESS.SCHED.voluntary_switches#systemd-udevd,PROCESS.SCHED.involuntary_switches#systemd-udevd,PROCESS.SCHED.exec_start#systemd-logind,PROCESS.SCHED.vruntime#systemd-logind,PROCESS.SCHED.sum_exec_runtime#systemd-logind,PROCESS.SCHED.switches#systemd-logind,PROCESS.SCHED.voluntary_switches#systemd-logind,PROCESS.SCHED.involuntary_switches#systemd-logind,source_file,process_time
8.5772,0,0.2812,0.23,0.03,0.0096,0,0,79.40370406482714,24.418400000000002,0,0.9796,0,0.006,0,14.785599999999999,0,3.7683999999999997,0,4.9088,0.956,0.019200000000000002,0.031200000000000002,0,0.54,0,0,0,0,5545092,2087871.6427779635,3997532.16,5242876,50.4,0,0,0,0,0,0,0,0,0,100652,5.84,591.76,360.08,0,8.44,0.84,5.6,354.84,0.96,327.28,0.4512,0.4388,0,162492080.90112,0.693,178.29379999999998,10854.52,10854.52,0,162477562.81592,30344615.863840003,7914.311320000001,164570.92,164559.92,11,0,0,0,0,0,0,162413529.36036,30366685.472799998,212.58148,1871.52,1866.52,5,162437930.66800004,30227296.7,221.862,4540,4536,4,atune_collect-1758186726385.csv,2025/9/18 17:12
hybrid_load
